"","GENEID","Alignment.x","Rank.x","baseMean.x","Alignment.y","Rank.y","baseMean.y","logMeanExpression","RankDiff","MeanRank","num.trans"
"422","ENSMUSG00000028542","STAR",464,114.964563401328,"HISAT2",486,106.781556737446,5.12607687524953,-22,475,NA
"423","ENSMUSG00000027078","STAR",468,294.253569936402,"HISAT2",446,293.024457093909,6.08851366518092,22,457,NA
"424","ENSMUSG00000086316","STAR",499,92.7944642476205,"HISAT2",477,90.398019331076,4.92720639355462,22,488,6
"425","ENSMUSG00000002980","STAR",560,282.387197291163,"HISAT2",538,276.836197478889,6.04217024696837,22,549,NA
"426","ENSMUSG00000032231","STAR",628,1168.75367255793,"HISAT2",606,1118.24017267042,7.45464689049917,22,617,NA
"427","ENSMUSG00000060131","STAR",674,510.322485669344,"HISAT2",652,494.300736147847,6.62998770009882,22,663,NA
"428","ENSMUSG00000031608","STAR",811,3378.1234946503,"HISAT2",789,3343.28904573272,8.52709758408885,22,800,NA
"429","ENSMUSG00000060600","STAR",865,1282.89248391283,"HISAT2",843,1209.73052302923,7.54314502566939,22,854,NA
"430","ENSMUSG00000044037","STAR",888,3299.49135417154,"HISAT2",866,3223.39305903911,8.49927112303317,22,877,NA
"431","ENSMUSG00000020547","STAR",898,8177.48038025114,"HISAT2",876,7735.88754702158,9.39644012852295,22,887,10
"432","ENSMUSG00000070003","STAR",940,2847.61360326553,"HISAT2",918,2749.59423274771,8.3481615045009,22,929,15
"433","ENSMUSG00000024012","STAR",941,4066.54460913813,"HISAT2",919,3946.28197159298,8.70610723575524,22,930,NA
"434","ENSMUSG00000050965","STAR",964,10029.2223965317,"HISAT2",942,9911.53998932207,9.61480447198906,22,953,NA
"435","ENSMUSG00000030641","STAR",1001,2058.69132598141,"HISAT2",979,2038.68678044519,8.03204659315393,22,990,NA
"436","ENSMUSG00000024856","STAR",1027,1912.6726081903,"HISAT2",1049,1798.79901880566,7.94167689897194,-22,1038,5
"437","ENSMUSG00000024349","STAR",1059,5912.19582926164,"HISAT2",1037,5823.46261053893,9.08522230325318,22,1048,NA
"438","ENSMUSG00000022500","STAR",1068,1325.83828785573,"HISAT2",1046,1318.22747210901,7.59335002351447,22,1057,NA
"439","ENSMUSG00000032578","STAR",1096,9534.93830901585,"HISAT2",1074,9471.12229248856,9.565949710227,22,1085,5
"440","ENSMUSG00000034118","STAR",1162,1096.82804598598,"HISAT2",1140,1079.89606662276,7.40048378078055,22,1151,NA
"441","ENSMUSG00000037788","STAR",1164,971.850576099588,"HISAT2",1142,960.987714930169,7.28093438045295,22,1153,NA
"442","ENSMUSG00000019173","STAR",1305,4846.26300478218,"HISAT2",1283,4777.96149066883,8.88671932890811,22,1294,NA
"443","ENSMUSG00000026430","STAR",1341,6641.69677237127,"HISAT2",1319,6561.74286991672,9.20256705864011,22,1330,NA
"444","ENSMUSG00000028894","STAR",1342,3375.24590890697,"HISAT2",1320,3268.74748652387,8.51911527346626,22,1331,NA
"445","ENSMUSG00000038612","STAR",1364,10561.5659653202,"HISAT2",1342,10452.3075182406,9.66698768418283,22,1353,NA
"446","ENSMUSG00000019818","STAR",1377,7780.30811313141,"HISAT2",1355,7596.89228632684,9.35692716816354,22,1366,NA
"447","ENSMUSG00000022456","STAR",77,28.3193447757526,"HISAT2",56,28.2320582216413,3.74798230418931,21,66.5,NA
"448","ENSMUSG00000026167","STAR",228,34.8906563064566,"HISAT2",249,34.43160944318,3.9532889531251,-21,238.5,NA
"449","ENSMUSG00000091568","STAR",233,102.950101609337,"HISAT2",254,102.334782737921,5.03771525293929,-21,243.5,NA
"450","ENSMUSG00000025743","STAR",419,559.095265670942,"HISAT2",398,549.541105943346,6.72607250049701,21,408.5,NA
"451","ENSMUSG00000037325","STAR",432,137.56071216721,"HISAT2",411,134.903829639342,5.32307157229947,21,421.5,NA
"452","ENSMUSG00000058216","STAR",678,687.408838546432,"HISAT2",657,664.204285646481,6.92707836128526,21,667.5,4
"453","ENSMUSG00000076499","STAR",750,527.369619346831,"HISAT2",771,475.425527796948,6.63998351854507,-21,760.5,2
"454","ENSMUSG00000038506","STAR",822,1182.10120670454,"HISAT2",801,1170.47343488914,7.47722969577223,21,811.5,NA
"455","ENSMUSG00000052142","STAR",837,8728.21694833423,"HISAT2",816,8505.31938360393,9.47123252573839,21,826.5,NA
"456","ENSMUSG00000007950","STAR",854,3434.71870522192,"HISAT2",833,3408.93968133608,8.54465047553694,21,843.5,3
"457","ENSMUSG00000071379","STAR",869,1282.09327841706,"HISAT2",890,1211.28871390099,7.54313437273098,-21,879.5,2
"458","ENSMUSG00000033684","STAR",872,1018.06074476515,"HISAT2",893,992.968643334133,7.32287038666519,-21,882.5,NA
"459","ENSMUSG00000038976","STAR",988,2860.99074783092,"HISAT2",967,2809.70434954821,8.3583950775857,21,977.5,NA
"460","ENSMUSG00000007041","STAR",1109,9205.37968616108,"HISAT2",1088,8971.07872173377,9.52448804875585,21,1098.5,2
"461","ENSMUSG00000002885","STAR",1155,2981.78085598907,"HISAT2",1134,2939.88356177726,8.40104640966349,21,1144.5,NA
"462","ENSMUSG00000024816","STAR",1178,4237.98933730136,"HISAT2",1157,4120.11389626135,8.74799475086103,21,1167.5,NA
"463","ENSMUSG00000067916","STAR",1194,1551.92817574343,"HISAT2",1215,1353.02426440036,7.70905720627225,-21,1204.5,2
"464","ENSMUSG00000048047","STAR",1246,1863.52036214677,"HISAT2",1225,1853.64100537681,7.93391904112885,21,1235.5,3
"465","ENSMUSG00000022791","STAR",1281,3244.34831082756,"HISAT2",1260,3146.75670985489,8.48005744967571,21,1270.5,NA
"466","ENSMUSG00000000751","STAR",1325,12873.6340047731,"HISAT2",1304,12243.2702367793,9.85194523362679,21,1314.5,NA
"467","ENSMUSG00000021514","STAR",1351,932.222785639942,"HISAT2",1330,898.840761382216,7.23102877006982,21,1340.5,NA
"468","ENSMUSG00000000486","STAR",1357,10567.8809829747,"HISAT2",1336,10270.7794958301,9.66162429644764,21,1346.5,NA
"469","ENSMUSG00000094840","STAR",54,10.5615184547578,"HISAT2",34,10.0508605079019,2.74643394285601,20,44,2
"470","ENSMUSG00000025037","STAR",259,226.9735187462,"HISAT2",239,216.770802004848,5.81520136051802,20,249,1
"471","ENSMUSG00000053477","STAR",309,305.118700873902,"HISAT2",329,290.37971256484,6.10993303036108,-20,319,NA
"472","ENSMUSG00000025151","STAR",400,374.411337697529,"HISAT2",380,369.948970918987,6.32683943750254,20,390,NA
"473","ENSMUSG00000035000","STAR",410,2120.04318602942,"HISAT2",390,2071.02395173172,8.05691972206157,20,400,6
"474","ENSMUSG00000060791","STAR",424,1328.13674971543,"HISAT2",404,1182.48842053468,7.55975799635876,20,414,NA
"475","ENSMUSG00000021701","STAR",459,656.610793322714,"HISAT2",439,639.887631510623,6.88403067202807,20,449,5
"476","ENSMUSG00000079563","STAR",485,1421.91212475657,"HISAT2",465,1405.49342351688,7.66136652094704,20,475,NA
"477","ENSMUSG00000038497","STAR",681,718.062113111886,"HISAT2",661,690.016917580772,6.96891676551012,20,671,9
"478","ENSMUSG00000018909","STAR",778,1364.3609464065,"HISAT2",758,1340.9339153954,7.61816652629285,20,768,NA
"479","ENSMUSG00000052384","STAR",787,1687.79957852585,"HISAT2",767,1690.63512216135,7.83720589433568,20,777,NA
"480","ENSMUSG00000042097","STAR",803,309.353274038907,"HISAT2",823,305.475187184744,6.13576155492672,-20,813,NA
"481","ENSMUSG00000051615","STAR",812,637.443104459578,"HISAT2",792,632.397832173071,6.86028836051025,20,802,NA
"482","ENSMUSG00000041135","STAR",818,897.421719909202,"HISAT2",798,872.147255612122,7.19555885483853,20,808,NA
"483","ENSMUSG00000050075","STAR",823,2474.56683937463,"HISAT2",803,2463.23301334555,8.21775787838126,20,813,1
"484","ENSMUSG00000034751","STAR",828,482.671068852408,"HISAT2",848,475.21444945584,6.57963765619249,-20,838,NA
"485","ENSMUSG00000030102","STAR",839,5132.1637170947,"HISAT2",819,4905.9432819695,8.93394573711839,20,829,NA
"486","ENSMUSG00000046157","STAR",882,2588.49123322486,"HISAT2",862,2573.80408677756,8.26240242737662,20,872,NA
"487","ENSMUSG00000049313","STAR",889,1252.83126739236,"HISAT2",869,1213.35002896602,7.5280662916199,20,879,4
"488","ENSMUSG00000042351","STAR",897,12424.8187222149,"HISAT2",877,12114.9227649995,9.82456771987446,20,887,5
"489","ENSMUSG00000055805","STAR",983,12463.4177044317,"HISAT2",963,12028.4772531692,9.82431751523839,20,973,NA
"490","ENSMUSG00000024589","STAR",993,894.682123682756,"HISAT2",973,855.510414579192,7.18723177582127,20,983,NA
"491","ENSMUSG00000021285","STAR",1020,1579.69828072591,"HISAT2",1000,1532.42486631766,7.7604289696165,20,1010,NA
"492","ENSMUSG00000057440","STAR",1074,808.805479585045,"HISAT2",1094,781.767778776946,7.08981794307753,-20,1084,14
"493","ENSMUSG00000050600","STAR",1076,1169.79803339209,"HISAT2",1056,1159.02521258649,7.46697706913082,20,1066,1
"494","ENSMUSG00000018428","STAR",1097,1296.6905716303,"HISAT2",1077,1276.74283594167,7.56789464092032,20,1087,NA
"495","ENSMUSG00000047866","STAR",1098,2781.27936761652,"HISAT2",1078,2670.46426679384,8.32276136061614,20,1088,NA
"496","ENSMUSG00000038949","STAR",1130,1684.40325481674,"HISAT2",1110,1652.7705386219,7.82835213582902,20,1120,4
"497","ENSMUSG00000021242","STAR",1157,9442.2501970773,"HISAT2",1137,9334.28355727992,9.55459595219034,20,1147,3
"498","ENSMUSG00000053137","STAR",1179,1003.77067424343,"HISAT2",1159,993.923026512266,7.31370839299575,20,1169,4
"499","ENSMUSG00000040699","STAR",1216,14308.3782028529,"HISAT2",1196,14163.4278231596,9.97068310849227,20,1206,NA
"500","ENSMUSG00000022965","STAR",1249,1149.74459879619,"HISAT2",1229,1105.41601056029,7.43982519862078,20,1239,3
"501","ENSMUSG00000046311","STAR",1254,3742.49518785483,"HISAT2",1234,3709.43155321516,8.63002371059881,20,1244,NA
"502","ENSMUSG00000045817","STAR",1311,6792.69492805409,"HISAT2",1291,6747.37840929868,9.22684188331535,20,1301,1
"503","ENSMUSG00000041961","STAR",1329,1327.95662555528,"HISAT2",1309,1310.71924149034,7.59252559452376,20,1319,NA
"504","ENSMUSG00000075706","STAR",1396,3822.85034336915,"HISAT2",1376,3340.28769367109,8.61122877566951,20,1386,NA
"505","ENSMUSG00000024013","STAR",121,21.7000861275065,"HISAT2",140,20.7257920336583,3.46770216045802,-19,130.5,NA
"506","ENSMUSG00000002059","STAR",210,45.7890220249887,"HISAT2",229,44.9351466399898,4.22327406448753,-19,219.5,NA
"507","ENSMUSG00000021913","STAR",355,97.3142976814127,"HISAT2",336,93.0380563145453,4.9686551697489,19,345.5,3
"508","ENSMUSG00000021279","STAR",391,448.407214099006,"HISAT2",372,435.649279055929,6.50163773852672,19,381.5,7
"509","ENSMUSG00000105096","STAR",401,2656.2030980968,"HISAT2",382,2551.84450855568,8.27693536081349,19,391.5,2
"510","ENSMUSG00000024486","STAR",402,120.078208186853,"HISAT2",383,118.138861031594,5.18821026310395,19,392.5,3
"511","ENSMUSG00000068463","STAR",413,178.722966656219,"HISAT2",394,174.182222787658,5.58279710969992,19,403.5,NA
"512","ENSMUSG00000097636","STAR",488,189.560790938576,"HISAT2",469,187.833959098891,5.64713370911651,19,478.5,NA
"513","ENSMUSG00000032374","STAR",512,610.241931411569,"HISAT2",493,593.285401382257,6.8100152447842,19,502.5,NA
"514","ENSMUSG00000001995","STAR",530,277.665991223155,"HISAT2",511,272.120372613381,6.02520434806652,19,520.5,4
"515","ENSMUSG00000056724","STAR",555,3444.27976332953,"HISAT2",536,3355.40447925023,8.54129675307791,19,545.5,NA
"516","ENSMUSG00000028599","STAR",559,3093.55225085909,"HISAT2",540,3054.09479210463,8.43827976935708,19,549.5,NA
"517","ENSMUSG00000019971","STAR",602,459.175096363359,"HISAT2",583,440.231938272996,6.52104970360061,19,592.5,NA
"518","ENSMUSG00000017756","STAR",672,1868.28318509917,"HISAT2",653,1815.88716258026,7.92884800647098,19,662.5,11
"519","ENSMUSG00000030774","STAR",680,272.063032076923,"HISAT2",699,254.031378627908,5.98915869414842,-19,689.5,NA
"520","ENSMUSG00000010142","STAR",826,1594.52800187438,"HISAT2",807,1580.86173049237,7.77693715668339,19,816.5,NA
"521","ENSMUSG00000060795","STAR",831,405.670231043925,"HISAT2",850,278.8017399907,6.30091624677652,-19,840.5,NA
"522","ENSMUSG00000021451","STAR",874,11486.0225910212,"HISAT2",855,11115.484844039,9.74353972744665,19,864.5,NA
"523","ENSMUSG00000020326","STAR",901,18760.4770697124,"HISAT2",882,18613.5300026149,10.2423584126949,19,891.5,2
"524","ENSMUSG00000032643","STAR",904,1028.58103318134,"HISAT2",923,990.511567945602,7.32898665515544,-19,913.5,NA
"525","ENSMUSG00000048234","STAR",951,784.692609973042,"HISAT2",932,759.450587284727,7.05997658758236,19,941.5,NA
"526","ENSMUSG00000029570","STAR",971,4692.89432541759,"HISAT2",952,4582.13129099866,8.85137136596191,19,961.5,3
"527","ENSMUSG00000030793","STAR",989,1376.64683466843,"HISAT2",970,1327.34382158577,7.620861322408,19,979.5,2
"528","ENSMUSG00000026739","STAR",1063,2201.62624265599,"HISAT2",1044,2144.46095120725,8.09372399346079,19,1053.5,NA
"529","ENSMUSG00000079523","STAR",1099,50141.0439380827,"HISAT2",1080,48291.9298542056,11.2156913683818,19,1089.5,4
"530","ENSMUSG00000030157","STAR",1103,1076.52537302728,"HISAT2",1084,1063.41178454601,7.38289026110172,19,1093.5,1
"531","ENSMUSG00000029287","STAR",1106,2196.06887005225,"HISAT2",1125,2153.4701300352,8.0934023689702,-19,1115.5,NA
"532","ENSMUSG00000002365","STAR",1110,1488.6606061816,"HISAT2",1091,1400.14504190075,7.69107817466434,19,1100.5,NA
"533","ENSMUSG00000009687","STAR",1122,6864.17890404539,"HISAT2",1141,6456.247595047,9.21952830352129,-19,1131.5,NA
"534","ENSMUSG00000020376","STAR",1125,757.406428179432,"HISAT2",1144,724.383622662903,7.0207251852132,-19,1134.5,NA
"535","ENSMUSG00000052102","STAR",1185,1867.29544742924,"HISAT2",1166,1811.05855255408,7.92762183543424,19,1175.5,NA
"536","ENSMUSG00000038172","STAR",1214,4741.73496378661,"HISAT2",1195,4609.54250635164,8.86028720090783,19,1204.5,NA
"537","ENSMUSG00000000078","STAR",1260,3297.02639877789,"HISAT2",1241,3245.32921442703,8.50100100385384,19,1250.5,3
"538","ENSMUSG00000055723","STAR",1291,4343.98675724845,"HISAT2",1272,4255.6466952206,8.77521111727863,19,1281.5,2
"539","ENSMUSG00000027649","STAR",1317,2636.34491989737,"HISAT2",1298,2487.00884810705,8.26355160298482,19,1307.5,NA
"540","ENSMUSG00000044167","STAR",1343,5554.79053849295,"HISAT2",1324,5492.40521349737,9.02413044267968,19,1333.5,1
"541","ENSMUSG00000022982","STAR",1358,7383.27880465163,"HISAT2",1377,6113.60808668852,9.25340779703693,-19,1367.5,NA
"542","ENSMUSG00000056394","STAR",1359,15013.894068192,"HISAT2",1340,14122.4519409834,10.0022064632233,19,1349.5,NA
"543","ENSMUSG00000021365","STAR",1375,2853.74828585733,"HISAT2",1356,2808.24939661906,8.35652501508057,19,1365.5,NA
"544","ENSMUSG00000029622","STAR",1417,11935.9765293635,"HISAT2",1398,11163.4556516851,9.77096732595122,19,1407.5,NA
"545","ENSMUSG00000041827","STAR",159,32.9566740219625,"HISAT2",177,32.1608023759831,3.89257664894305,-18,168,NA
"546","ENSMUSG00000046280","STAR",453,551.293749509735,"HISAT2",435,542.547662794105,6.71243064450036,18,444,2
"547","ENSMUSG00000060002","STAR",501,220.170474901359,"HISAT2",483,215.898568122596,5.79337866053309,18,492,NA
"548","ENSMUSG00000029752","STAR",522,749.055095518374,"HISAT2",504,725.057704123833,7.0135412569403,18,513,NA
"549","ENSMUSG00000031933","STAR",534,6139.09589005783,"HISAT2",516,6055.91757193454,9.12337132238438,18,525,NA
"550","ENSMUSG00000025171","STAR",551,330.693052179902,"HISAT2",533,321.917233648827,6.19777047592053,18,542,2
"551","ENSMUSG00000037126","STAR",577,495.20524925251,"HISAT2",559,487.600888561579,6.60530562529376,18,568,NA
"552","ENSMUSG00000026113","STAR",587,970.027763967399,"HISAT2",569,939.723360129591,7.27232161464505,18,578,NA
"553","ENSMUSG00000024805","STAR",619,4496.33940460682,"HISAT2",601,4437.30612529736,8.81209798717793,18,610,NA
"554","ENSMUSG00000061186","STAR",642,802.35907280858,"HISAT2",624,782.527434719249,7.0847483229068,18,633,NA
"555","ENSMUSG00000037692","STAR",650,679.855788676983,"HISAT2",632,664.472929237076,6.91977500507557,18,641,NA
"556","ENSMUSG00000102918","STAR",655,151.263027283743,"HISAT2",637,151.318346941397,5.42460723078275,18,646,3
"557","ENSMUSG00000031827","STAR",702,13339.7584995355,"HISAT2",684,12862.0517341766,9.89196058996661,18,693,NA
"558","ENSMUSG00000032740","STAR",738,419.885462876433,"HISAT2",720,407.755969057192,6.43577120579932,18,729,NA
"559","ENSMUSG00000031328","STAR",848,27076.3708932236,"HISAT2",830,26350.4446120394,10.6029048646532,18,839,NA
"560","ENSMUSG00000027347","STAR",853,13420.2507327009,"HISAT2",835,13219.7259373875,9.90499210519865,18,844,NA
"561","ENSMUSG00000035697","STAR",912,14896.823865675,"HISAT2",894,14403.4552599192,10.0032673421738,18,903,NA
"562","ENSMUSG00000069206","STAR",956,622.069148182028,"HISAT2",938,612.347926665129,6.83329367209197,18,947,NA
"563","ENSMUSG00000025572","STAR",1000,1887.95783104652,"HISAT2",982,1834.13544048315,7.93916792710893,18,991,NA
"564","ENSMUSG00000024962","STAR",1013,541.956779721547,"HISAT2",995,524.97199006573,6.69014983245986,18,1004,NA
"565","ENSMUSG00000068040","STAR",1050,2591.77202886228,"HISAT2",1032,2521.92191764879,8.25653804237708,18,1041,NA
"566","ENSMUSG00000009030","STAR",1069,1373.206435439,"HISAT2",1051,1350.06590559549,7.62473586811591,18,1060,NA
"567","ENSMUSG00000037944","STAR",1123,13064.0204729095,"HISAT2",1105,13000.252381109,9.88145391823021,18,1114,1
"568","ENSMUSG00000026655","STAR",1196,7869.60874900003,"HISAT2",1178,7736.2440294034,9.37056378370253,18,1187,NA
"569","ENSMUSG00000029722","STAR",1207,1433.1442476969,"HISAT2",1189,1396.96508408453,7.6646407182453,18,1198,NA
"570","ENSMUSG00000037172","STAR",1244,1705.34755028078,"HISAT2",1226,1695.9671726739,7.84515411373367,18,1235,NA
"571","ENSMUSG00000022390","STAR",1299,3658.35711646798,"HISAT2",1281,3557.61238337194,8.60101275314029,18,1290,NA
"572","ENSMUSG00000021182","STAR",1326,4945.68803813943,"HISAT2",1308,4878.47337635632,8.90719600213325,18,1317,NA
"573","ENSMUSG00000020783","STAR",1336,3466.69503667235,"HISAT2",1318,3345.75517456786,8.54472520790208,18,1327,NA
"574","ENSMUSG00000026193","STAR",41,50.2689577470084,"HISAT2",58,51.0279990214821,4.32787342908014,-17,49.5,NA
"575","ENSMUSG00000056220","STAR",68,15.6908605767477,"HISAT2",85,15.0238015219298,3.14427129476683,-17,76.5,NA
"576","ENSMUSG00000017446","STAR",130,56.0225835484736,"HISAT2",113,53.5077687271718,4.41614381703698,17,121.5,NA
"577","ENSMUSG00000075225","STAR",191,33.7310160918391,"HISAT2",174,33.0965200681139,3.91759298675875,17,182.5,NA
"578","ENSMUSG00000034353","STAR",369,134.795736574991,"HISAT2",352,132.207407799159,5.30280448672279,17,360.5,NA
"579","ENSMUSG00000033316","STAR",374,59.3349295945775,"HISAT2",391,57.3501450232648,4.4774504683172,-17,382.5,NA
"580","ENSMUSG00000015950","STAR",471,2585.90735078336,"HISAT2",454,2543.56416284939,8.25782369053853,17,462.5,NA
"581","ENSMUSG00000031389","STAR",477,2703.50657371191,"HISAT2",460,2565.57321826992,8.29061705121558,17,468.5,NA
"582","ENSMUSG00000020577","STAR",483,6489.52738133265,"HISAT2",466,6394.6323300826,9.17852390841064,17,474.5,NA
"583","ENSMUSG00000023045","STAR",511,89.5985004634436,"HISAT2",494,84.4316422397773,4.88139427764721,17,502.5,NA
"584","ENSMUSG00000020401","STAR",519,460.080289927879,"HISAT2",502,453.279451984058,6.53192666318481,17,510.5,2
"585","ENSMUSG00000030203","STAR",609,436.813125127966,"HISAT2",592,431.66442500241,6.48103385405562,17,600.5,NA
"586","ENSMUSG00000055044","STAR",612,3435.80545581854,"HISAT2",595,3319.32231685451,8.53610652423979,17,603.5,NA
"587","ENSMUSG00000019996","STAR",664,945.416591377859,"HISAT2",647,926.824126449043,7.25051389669859,17,655.5,NA
"588","ENSMUSG00000082192","STAR",715,414.41416563001,"HISAT2",698,314.179719752879,6.34827152696587,17,706.5,NA
"589","ENSMUSG00000018983","STAR",767,3949.93966281486,"HISAT2",750,3871.20383944502,8.68025404307902,17,758.5,2
"590","ENSMUSG00000021458","STAR",783,1138.97620543868,"HISAT2",766,1100.15443999657,7.43192354770894,17,774.5,NA
"591","ENSMUSG00000028337","STAR",808,6715.96611845019,"HISAT2",791,6556.42389825277,9.20975800919355,17,799.5,NA
"592","ENSMUSG00000035967","STAR",813,1581.57831285458,"HISAT2",796,1539.34850550852,7.76270347178268,17,804.5,NA
"593","ENSMUSG00000022474","STAR",841,1196.71157820282,"HISAT2",824,1175.19647282759,7.48678696096399,17,832.5,NA
"594","ENSMUSG00000027339","STAR",891,4256.03483012267,"HISAT2",874,4183.93195298989,8.75589520871271,17,882.5,NA
"595","ENSMUSG00000015889","STAR",920,7370.34878098983,"HISAT2",903,7036.95195339288,9.29549229069891,17,911.5,8
"596","ENSMUSG00000074578","STAR",922,3050.06796489844,"HISAT2",905,2923.51611313807,8.41445723336255,17,913.5,NA
"597","ENSMUSG00000064339","STAR",970,44629.3119607201,"HISAT2",953,44286.3636522886,11.1090465050666,17,961.5,NA
"598","ENSMUSG00000004661","STAR",979,773.595502362661,"HISAT2",962,755.088837353844,7.0485079660942,17,970.5,NA
"599","ENSMUSG00000053641","STAR",1082,2348.35144879418,"HISAT2",1065,2288.43358289557,8.15839263002168,17,1073.5,9
"600","ENSMUSG00000024063","STAR",1226,4081.42375435135,"HISAT2",1209,4011.64731068965,8.71395127325625,17,1217.5,NA
"601","ENSMUSG00000028334","STAR",1354,3504.03955731592,"HISAT2",1337,3448.44055320848,8.56183377395288,17,1345.5,NA
"602","ENSMUSG00000028702","STAR",1387,2596.75738451283,"HISAT2",1370,2519.64734912224,8.25753633397177,17,1378.5,NA
"603","ENSMUSG00000116957","STAR",96,33.5700236434866,"HISAT2",80,28.9345462550489,3.87197772524992,16,88,NA
"604","ENSMUSG00000031258","STAR",160,78.4536086876792,"HISAT2",176,78.5141015812886,4.76822957497707,-16,168,2
"605","ENSMUSG00000000673","STAR",241,28.8537805531599,"HISAT2",225,27.1678545175946,3.74803730220135,16,233,6
"606","ENSMUSG00000017652","STAR",253,34.9213541109429,"HISAT2",237,33.602141373758,3.94589143597989,16,245,NA
"607","ENSMUSG00000091272","STAR",284,63.3303342623414,"HISAT2",268,63.0034049675837,4.55210729253205,16,276,NA
"608","ENSMUSG00000027456","STAR",314,184.998087729386,"HISAT2",298,177.781185288809,5.61272174782755,16,306,1
"609","ENSMUSG00000096003","STAR",327,86.1534858816434,"HISAT2",311,83.3439993672323,4.85066593963094,16,319,2
"610","ENSMUSG00000103175","STAR",332,371.828276567285,"HISAT2",316,356.320267099609,6.30989720549011,16,324,NA
"611","ENSMUSG00000015745","STAR",405,155.167726174577,"HISAT2",389,148.956706288801,5.43653933820707,16,397,5
"612","ENSMUSG00000036452","STAR",441,402.190389081407,"HISAT2",425,388.789186845458,6.39122169996386,16,433,NA
"613","ENSMUSG00000056367","STAR",473,79.2235147854081,"HISAT2",457,76.832930987629,4.76762894604911,16,465,NA
"614","ENSMUSG00000062661","STAR",494,307.049425048577,"HISAT2",478,299.476225901504,6.12421837688238,16,486,2
"615","ENSMUSG00000033900","STAR",528,270.193636896431,"HISAT2",544,265.452723509323,5.99873802772665,-16,536,NA
"616","ENSMUSG00000018340","STAR",545,15121.4598653195,"HISAT2",529,14306.9375982841,10.0112170498406,16,537,NA
"617","ENSMUSG00000037295","STAR",548,1323.79315097366,"HISAT2",532,1311.38375541131,7.59059200333462,16,540,3
"618","ENSMUSG00000035239","STAR",580,680.142444204002,"HISAT2",564,675.563055917089,6.92552051078767,16,572,1
"619","ENSMUSG00000022799","STAR",633,1918.03333998826,"HISAT2",617,1897.31163325907,7.96091303887451,16,625,3
"620","ENSMUSG00000040596","STAR",637,883.932764773818,"HISAT2",621,876.797370229216,7.18715170751077,16,629,NA
"621","ENSMUSG00000021375","STAR",646,449.004861609895,"HISAT2",630,435.392938469781,6.50234216578939,16,638,NA
"622","ENSMUSG00000023008","STAR",743,2195.56814712916,"HISAT2",727,2147.04238256505,8.09226673532346,16,735,NA
"623","ENSMUSG00000015932","STAR",766,971.568785245656,"HISAT2",782,927.849096074415,7.2692638553726,-16,774,1
"624","ENSMUSG00000046841","STAR",771,251.563318273616,"HISAT2",755,248.674051103707,5.92932406524242,16,763,2
"625","ENSMUSG00000038127","STAR",795,9738.77316698925,"HISAT2",779,9523.07314406113,9.58192528949223,16,787,NA
"626","ENSMUSG00000041571","STAR",810,2780.33411911836,"HISAT2",794,2604.4089621195,8.31447427983436,16,802,1
"627","ENSMUSG00000040918","STAR",929,1514.76184065891,"HISAT2",913,1487.08946776483,7.722370508098,16,921,NA
"628","ENSMUSG00000028161","STAR",930,1528.86585791863,"HISAT2",914,1474.63619355214,7.72585261865254,16,922,NA
"629","ENSMUSG00000024944","STAR",962,472.013620692672,"HISAT2",946,466.845984845968,6.55881692050326,16,954,5
"630","ENSMUSG00000022565","STAR",1017,7502.00819141468,"HISAT2",1001,7395.72871002531,9.32365767743516,16,1009,NA
"631","ENSMUSG00000038366","STAR",1079,7396.25008884774,"HISAT2",1063,7085.92380111088,9.30010904316258,16,1071,NA
"632","ENSMUSG00000030403","STAR",1174,8170.2017483588,"HISAT2",1158,7866.07557615628,9.40122842603552,16,1166,4
"633","ENSMUSG00000003382","STAR",1218,2548.2332383413,"HISAT2",1202,2530.62962068598,8.24631528115368,16,1210,NA
